numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
15177,Objets abandonnés,Autres objets encombrants abandonnés,"21 Rue du Dragon, 75006 PARIS",75006,Paris 06,6,SAINT - GERMAIN DES PRES,2024-08-07,2024,8,Android,Ramen,G2024H015177,"{'type': 'Feature', 'geometry': {'coordinates': [2.3308360570894995, 48.85312652462044], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3308360570894995, 'lat': 48.85312652462044}",2024-08
15457,Propreté,Propreté des équipements de collecte des déchets : Conteneur pour la collecte des textiles sale ou débordant,"31 boulevard Diderot, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2024-08-07,2024,8,Android,textiles,G2024H015457,"{'type': 'Feature', 'geometry': {'coordinates': [2.375994920400058, 48.846279143026955], 'type': 'Point'}, 'properties': {}}","{'lon': 2.375994920400058, 'lat': 48.846279143026955}",2024-08
63509,Objets abandonnés,Autres objets encombrants abandonnés,"3 Rue Frédéric Loliée, 75020 PARIS",75020,Paris 20,20,PLAINE LAGNY,2023-09-25,2023,9,Android,Ramen,G2023I063509,"{'type': 'Feature', 'geometry': {'coordinates': [2.4054794318088746, 48.849540709659024], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4054794318088746, 'lat': 48.849540709659024}",2023-09
20655,Objets abandonnés,Autres objets encombrants abandonnés,"98 Rue de Javel, 75015 PARIS",75015,Paris 15,15,CITROEN - BOUCICAUT,2024-02-07,2024,2,IOPage DMR Paris.fr application,Ramen,A2024B020655,"{'type': 'Feature', 'geometry': {'coordinates': [2.2855887410806432, 48.844062804570164], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2855887410806432, 'lat': 48.844062804570164}",2024-02
14793,Objets abandonnés,Autres objets encombrants abandonnés,"57 Rue Philippe de Girard, 75018 PARIS",75018,Paris 18,18,LA CHAPELLE - MARX DORMOY,2023-09-06,2023,9,IOPage DMR Paris.fr application,Ramen,A2023I014793,"{'type': 'Feature', 'geometry': {'coordinates': [2.3611857894430535, 48.885467528124245], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3611857894430535, 'lat': 48.885467528124245}",2023-09
8744,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","93 Rue Baudricourt, 75013 PARIS",75013,Paris 13,13,OLYMPIADES - CHOISY,2023-09-04,2023,9,IOPage DMR Paris.fr application,graffitis,A2023I008744,"{'type': 'Feature', 'geometry': {'coordinates': [2.362201690722884, 48.82402038478014], 'type': 'Point'}, 'properties': {}}","{'lon': 2.362201690722884, 'lat': 48.82402038478014}",2023-09
24824,"Arbres, végétaux et animaux",Arbre à élaguer,"1 rue Popincourt, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2024-07-08,2024,7,Page DMR Paris.fr,DEVE-SAB,S2024G024824,"{'type': 'Feature', 'geometry': {'coordinates': [2.3776774406452126, 48.856884001708465], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3776774406452126, 'lat': 48.856884001708465}",2024-07
15459,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - DOTT - intervention demandée,"9 Rue Erard, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-12-07,2023,12,Android,DOTT,G2023L015459,"{'type': 'Feature', 'geometry': {'coordinates': [2.3846082685654317, 48.84560775628974], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3846082685654317, 'lat': 48.84560775628974}",2023-12
55363,"Graffitis, tags, affiches et autocollants",Boîte aux lettres (La Poste),"52 rue Custine, 75018 PARIS",75018,Paris 18,18,CLIGNANCOURT - JULES JOFFRIN,2023-08-26,2023,8,Page DMR Paris.fr,La Poste,S2023H055363,"{'type': 'Feature', 'geometry': {'coordinates': [2.344282865770301, 48.88945388682297], 'type': 'Point'}, 'properties': {}}","{'lon': 2.344282865770301, 'lat': 48.88945388682297}",2023-08
23878,Objets abandonnés,Autres objets encombrants abandonnés,"1 Rue de Thionville, 75019 PARIS",75019,Paris 19,19,BASSIN DE LA VILLETTE,2024-01-09,2024,1,Android,Ramen,G2024A023878,"{'type': 'Feature', 'geometry': {'coordinates': [2.3804686065821747, 48.887763976399604], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3804686065821747, 'lat': 48.887763976399604}",2024-01
689,Objets abandonnés,Autres objets encombrants abandonnés,"21 boulevard Edgar Quinet, 75014 PARIS",75014,Paris 14,14,MONTPARNASSE - RASPAIL,2024-05-01,2024,5,Android,Ramen,G2024E000689,"{'type': 'Feature', 'geometry': {'coordinates': [2.3237237925694054, 48.84117889287869], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3237237925694054, 'lat': 48.84117889287869}",2024-05
53561,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface inférieure à 1 m²)","Fontaine Labyrinthe Place des Fêtes, 75019 PARIS",75019,Paris 19,19,PLACE DES FETES,2023-10-18,2023,10,Android,DPE-STPP-Fonctionnelle,G2023J053561,"{'type': 'Feature', 'geometry': {'coordinates': [2.3939254286643705, 48.87665176314196], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3939254286643705, 'lat': 48.87665176314196}",2023-10
84134,Voirie et espace public,Trottoirs : Bordure / caniveau endommagé,"2 Rue de Ménilmontant, 75020 PARIS",75020,Paris 20,20,AMANDIERS - MENILMONTANT,2024-03-24,2024,3,Android,DVD,G2024C084134,"{'type': 'Feature', 'geometry': {'coordinates': [2.3836460114671545, 48.86711883481172], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3836460114671545, 'lat': 48.86711883481172}",2024-03
58706,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","136 Rue de Lyon, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2023-09-22,2023,9,IOPage DMR Paris.fr application,graffitis,A2023I058706,"{'type': 'Feature', 'geometry': {'coordinates': [2.3700985912206924, 48.85168075487274], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3700985912206924, 'lat': 48.85168075487274}",2023-09
58675,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Place Félix Eboué, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-09-22,2023,9,IOPage DMR Paris.fr application,graffitis,A2023I058675,"{'type': 'Feature', 'geometry': {'coordinates': [2.3949882981396895, 48.83971786426352], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3949882981396895, 'lat': 48.83971786426352}",2023-09
3640,Objets abandonnés,Bac roulant à ordures ménagères,"70 Rue de Charonne, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2023-09-02,2023,9,Android,DPE-STPP-DT,G2023I003640,"{'type': 'Feature', 'geometry': {'coordinates': [2.379431009884278, 48.85337829459002], 'type': 'Point'}, 'properties': {}}","{'lon': 2.379431009884278, 'lat': 48.85337829459002}",2023-09
59730,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","6bis Rue de Candie, 75011 PARIS",75011,Paris 11,11,BASTILLE - POPINCOURT,2023-09-23,2023,9,IOPage DMR Paris.fr application,graffitis,A2023I059730,"{'type': 'Feature', 'geometry': {'coordinates': [2.379488707100933, 48.8514175404326], 'type': 'Point'}, 'properties': {}}","{'lon': 2.379488707100933, 'lat': 48.8514175404326}",2023-09
63860,Mobiliers urbains,Autres : Borne de recharge électrique détériorée (Clem'),"4 Rue de Montfaucon, 75006 PARIS",75006,Paris 06,6,ODEON,2023-09-25,2023,9,Android,CLEM,G2023I063860,"{'type': 'Feature', 'geometry': {'coordinates': [2.3357973104004577, 48.85278320235948], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3357973104004577, 'lat': 48.85278320235948}",2023-09
65471,Objets abandonnés,Autres objets encombrants abandonnés,"52 Rue Cardinet, 75017 PARIS",75017,Paris 17,17,LEGENDRE - LEVIS,2023-09-25,2023,9,IOPage DMR Paris.fr application,Ramen,A2023I065471,"{'type': 'Feature', 'geometry': {'coordinates': [2.3064370160571643, 48.88274383473204], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3064370160571643, 'lat': 48.88274383473204}",2023-09
21445,Objets abandonnés,Autres objets encombrants abandonnés,"81 Rue Falguière, 75015 PARIS",75015,Paris 15,15,PASTEUR - MONTPARNASSE,2024-02-07,2024,2,IOPage DMR Paris.fr application,Ramen,A2024B021445,"{'type': 'Feature', 'geometry': {'coordinates': [2.312422275912471, 48.839797972883254], 'type': 'Point'}, 'properties': {}}","{'lon': 2.312422275912471, 'lat': 48.839797972883254}",2024-02
63757,Objets abandonnés,Autres objets encombrants abandonnés,"221 Rue de Belleville, 75019 PARIS",75019,Paris 19,19,PLACE DES FETES,2023-09-25,2023,9,Android,Ramen,G2023I063757,"{'type': 'Feature', 'geometry': {'coordinates': [2.3953778737892404, 48.8755073538459], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3953778737892404, 'lat': 48.8755073538459}",2023-09
18974,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","11 Rue de la Fidélité, 75010 PARIS",75010,Paris 10,10,PORTE SAINT-DENIS - PARADIS,2024-02-06,2024,2,IOPage DMR Paris.fr application,graffitis,A2024B018974,"{'type': 'Feature', 'geometry': {'coordinates': [2.3555514817049583, 48.87427139166276], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3555514817049583, 'lat': 48.87427139166276}",2024-02
64074,Objets abandonnés,Autres objets encombrants abandonnés,"25 Rue Tristan Tzara, 75018 PARIS",75018,Paris 18,18,CHARLES HERMITE - EVANGILE,2023-09-25,2023,9,Android,Ramen,G2023I064074,"{'type': 'Feature', 'geometry': {'coordinates': [2.36317276949263, 48.89526367133082], 'type': 'Point'}, 'properties': {}}","{'lon': 2.36317276949263, 'lat': 48.89526367133082}",2023-09
60874,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain","1 place Adolphe Max, 75009 PARIS",75009,Paris 09,9,BLANCHE - TRINITE,2023-09-23,2023,9,Page DMR Paris.fr,graffitis,S2023I060874,"{'type': 'Feature', 'geometry': {'coordinates': [2.330412864824851, 48.88318252466002], 'type': 'Point'}, 'properties': {}}","{'lon': 2.330412864824851, 'lat': 48.88318252466002}",2023-09
21454,Propreté,Déchets et/ou salissures divers,"13 Rue Christine de Pisan, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2024-02-07,2024,2,Android,DPE-STPP-DT,G2024B021454,"{'type': 'Feature', 'geometry': {'coordinates': [2.308584928787367, 48.889720916035536], 'type': 'Point'}, 'properties': {}}","{'lon': 2.308584928787367, 'lat': 48.889720916035536}",2024-02
63576,Objets abandonnés,Autres objets encombrants abandonnés,"11 Rue Ganneron, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2023-09-25,2023,9,IOPage DMR Paris.fr application,Ramen,A2023I063576,"{'type': 'Feature', 'geometry': {'coordinates': [2.3273038864802285, 48.886573790592365], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3273038864802285, 'lat': 48.886573790592365}",2023-09
64237,Objets abandonnés,Autres objets encombrants abandonnés,"20 Rue Soufflot, 75005 PARIS",75005,Paris 05,5,SORBONNE,2023-09-25,2023,9,IOPage DMR Paris.fr application,Ramen,A2023I064237,"{'type': 'Feature', 'geometry': {'coordinates': [2.342303276239574, 48.847255705889836], 'type': 'Point'}, 'properties': {}}","{'lon': 2.342303276239574, 'lat': 48.847255705889836}",2023-09
78410,Objets abandonnés,Autres objets encombrants abandonnés,"118 Rue Pelleport, 75020 PARIS",75020,Paris 20,20,TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2024-03-22,2024,3,Android,Ramen,G2024C078410,"{'type': 'Feature', 'geometry': {'coordinates': [2.4001622194556083, 48.869979857583914], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4001622194556083, 'lat': 48.869979857583914}",2024-03
17651,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","Rue du Père Prosper-Enfantin, 75020 PARIS",75020,Paris 20,20,GAMBETTA,2024-02-06,2024,2,Android,graffitis,G2024B017651,"{'type': 'Feature', 'geometry': {'coordinates': [2.4075686934831175, 48.86525726186934], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4075686934831175, 'lat': 48.86525726186934}",2024-02
37448,Propreté,Déchets et/ou salissures divers,"286 Rue Lecourbe, 75015 PARIS",75015,Paris 15,15,VAUGIRARD - PARC DES EXPOSITIONS,2024-04-13,2024,4,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024D037448,"{'type': 'Feature', 'geometry': {'coordinates': [2.2878432279067966, 48.838260649865234], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2878432279067966, 'lat': 48.838260649865234}",2024-04
9450,Objets abandonnés,Cartons ou sacs de déchets ménagers,"7 Rue de la Tremoille, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2023-09-04,2023,9,Android,DPE-STPP-DT,G2023I009450,"{'type': 'Feature', 'geometry': {'coordinates': [2.3026509278440592, 48.86699676427689], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3026509278440592, 'lat': 48.86699676427689}",2023-09
19783,Objets abandonnés,Autres objets encombrants abandonnés,"14 Rue Lagille, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-02-07,2024,2,IOPage DMR Paris.fr application,Ramen,A2024B019783,"{'type': 'Feature', 'geometry': {'coordinates': [2.329011917065806, 48.8941955553943], 'type': 'Point'}, 'properties': {}}","{'lon': 2.329011917065806, 'lat': 48.8941955553943}",2024-02
63120,Voirie et espace public,Trottoirs : Bordure / caniveau endommagé,"47 Rue du Poteau, 75018 PARIS",75018,Paris 18,18,CLIGNANCOURT - JULES JOFFRIN,2023-09-24,2023,9,IOPage DMR Paris.fr application,DVD,A2023I063120,"{'type': 'Feature', 'geometry': {'coordinates': [2.3407988552732517, 48.89464187544046], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3407988552732517, 'lat': 48.89464187544046}",2023-09
63753,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","3 Rue Dupleix, 75015 PARIS",75015,Paris 15,15,DUPLEIX - LA MOTTE PICQUET,2023-09-25,2023,9,Android,graffitis,G2023I063753,"{'type': 'Feature', 'geometry': {'coordinates': [2.2990040772936684, 48.85206603953752], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2990040772936684, 'lat': 48.85206603953752}",2023-09
63481,Objets abandonnés,Autres objets encombrants abandonnés,"111 boulevard Sérurier, 75019 PARIS",75019,Paris 19,19,DANUBE,2023-09-25,2023,9,Android,Ramen,G2023I063481,"{'type': 'Feature', 'geometry': {'coordinates': [2.39752936355312, 48.88062286280189], 'type': 'Point'}, 'properties': {}}","{'lon': 2.39752936355312, 'lat': 48.88062286280189}",2023-09
13208,Objets abandonnés,Autres objets encombrants abandonnés,"77 Rue du Théâtre, 75015 PARIS",75015,Paris 15,15,EMERIAU - ZOLA,2023-09-06,2023,9,Android,Ramen,G2023I013208,"{'type': 'Feature', 'geometry': {'coordinates': [2.2914459700702268, 48.8477935782206], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2914459700702268, 'lat': 48.8477935782206}",2023-09
63910,Objets abandonnés,Autres objets encombrants abandonnés,"34 Avenue du Général Clavery, 75016 PARIS",75016,Paris 16,16,AUTEUIL SUD,2023-09-25,2023,9,Android,Ramen,G2023I063910,"{'type': 'Feature', 'geometry': {'coordinates': [2.259294986074617, 48.836452482833195], 'type': 'Point'}, 'properties': {}}","{'lon': 2.259294986074617, 'lat': 48.836452482833195}",2023-09
6231,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"13 Rue Lambert, 75018 PARIS",75018,Paris 18,18,MONTMARTRE,2023-09-03,2023,9,IOPage DMR Paris.fr application,DPMP-Divisions,A2023I006231,"{'type': 'Feature', 'geometry': {'coordinates': [2.345796346426838, 48.88860320974957], 'type': 'Point'}, 'properties': {}}","{'lon': 2.345796346426838, 'lat': 48.88860320974957}",2023-09
20675,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"7 Rue Nicolas Taunay, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2024-02-07,2024,2,Android,DPMP-Divisions,G2024B020675,"{'type': 'Feature', 'geometry': {'coordinates': [2.3196260930419506, 48.82365798821013], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3196260930419506, 'lat': 48.82365798821013}",2024-02
20807,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"11 cité du Labyrinthe, 75020 PARIS",75020,Paris 20,20,AMANDIERS - MENILMONTANT,2024-02-07,2024,2,Page DMR Paris.fr,DPMP-Divisions,S2024B020807,"{'type': 'Feature', 'geometry': {'coordinates': [2.3863637453185196, 48.86711883452097], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3863637453185196, 'lat': 48.86711883452097}",2024-02
3759,Objets abandonnés,Cartons ou sacs de déchets ménagers,"7 Rue Julien Lacroix, 75020 PARIS",75020,Paris 20,20,BELLEVILLE,2023-12-02,2023,12,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023L003759,"{'type': 'Feature', 'geometry': {'coordinates': [2.386371135546579, 48.86838912850204], 'type': 'Point'}, 'properties': {}}","{'lon': 2.386371135546579, 'lat': 48.86838912850204}",2023-12
63869,Propreté,Déchets et/ou salissures divers,"7 Rue Mignard, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2023-09-25,2023,9,Android,DPE-STPP-DT,G2023I063869,"{'type': 'Feature', 'geometry': {'coordinates': [2.2746195790591948, 48.86348724305064], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2746195790591948, 'lat': 48.86348724305064}",2023-09
49544,Objets abandonnés,Autres objets encombrants abandonnés,"9 Rue Curial, 75019 PARIS",75019,Paris 19,19,FLANDRE - AUBERVILLIERS,2024-05-19,2024,5,Android,Ramen,G2024E049544,"{'type': 'Feature', 'geometry': {'coordinates': [2.371812581602872, 48.89074325479829], 'type': 'Point'}, 'properties': {}}","{'lon': 2.371812581602872, 'lat': 48.89074325479829}",2024-05
20727,Propreté,Déchets et/ou salissures divers,"29 Rue Taitbout, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2024-02-07,2024,2,Android,DPE-STPP-DT,G2024B020727,"{'type': 'Feature', 'geometry': {'coordinates': [2.3351008894900662, 48.873783110952864], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3351008894900662, 'lat': 48.873783110952864}",2024-02
18591,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","29 Rue de la Chapelle, 75018 PARIS",75018,Paris 18,18,LA CHAPELLE - MARX DORMOY,2024-02-06,2024,2,Android,graffitis,G2024B018591,"{'type': 'Feature', 'geometry': {'coordinates': [2.3595452303398683, 48.89240264795939], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3595452303398683, 'lat': 48.89240264795939}",2024-02
5902,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","96 rue de Vaugirard, 75006 PARIS",75006,Paris 06,6,SAINT - PLACIDE,2023-12-03,2023,12,Page DMR Paris.fr,graffitis,S2023L005902,"{'type': 'Feature', 'geometry': {'coordinates': [2.3247952465978976, 48.8465042108838], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3247952465978976, 'lat': 48.8465042108838}",2023-12
10999,Objets abandonnés,Autres objets encombrants abandonnés,"212 Rue du Faubourg Saint-Denis, 75010 PARIS",75010,Paris 10,10,LOUIS BLANC - AQUEDUC,2023-12-06,2023,12,Android,Ramen,G2023L010999,"{'type': 'Feature', 'geometry': {'coordinates': [2.3590388294409004, 48.8827781668665], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3590388294409004, 'lat': 48.8827781668665}",2023-12
